symbol,trade_id,entry_date,exit_date,holding_days
FCX,42,2025-04-03,2025-04-09,6
FCX,43,2025-05-16,2025-05-21,5
FCX,44,2025-07-30,2025-08-04,5
FDX,1,2016-06-22,2016-06-27,5
FDX,2,2016-10-19,2016-10-25,6
FDX,3,2017-01-17,2017-01-20,3
FDX,4,2017-04-12,2017-04-19,7
FDX,5,2017-07-18,2017-07-21,3
FDX,6,2017-08-09,2017-08-15,6
FDX,7,2017-11-06,2017-11-14,8
FDX,8,2018-01-30,2018-02-02,3
FDX,9,2018-06-22,2018-06-28,6
FDX,10,2018-09-04,2018-09-07,3
FDX,11,2018-12-10,2018-12-20,10
FDX,12,2019-02-15,2019-02-21,6
FDX,13,2019-05-14,2019-05-17,3
FDX,14,2019-05-22,2019-05-29,7
FDX,15,2019-06-25,2019-06-28,3
FDX,16,2019-08-01,2019-08-06,5
FDX,17,2019-09-18,2019-09-23,5
FDX,18,2019-11-13,2019-11-18,5
FDX,19,2019-12-18,2019-12-24,6
FDX,20,2020-01-28,2020-01-31,3
FDX,21,2020-02-03,2020-02-06,3
FDX,22,2020-03-03,2020-03-06,3
FDX,23,2020-12-28,2021-01-13,16
FDX,24,2021-01-28,2021-02-03,6
FDX,25,2021-04-21,2021-04-27,6
FDX,26,2021-06-04,2021-06-09,5
FDX,27,2021-07-27,2021-08-05,9
FDX,28,2021-09-10,2021-09-15,5
FDX,29,2021-09-22,2021-10-05,13
FDX,30,2022-02-11,2022-02-17,6
FDX,31,2022-02-22,2022-02-28,6
FDX,32,2022-08-08,2022-08-11,3
FDX,33,2022-09-07,2022-09-12,5
FDX,34,2022-09-16,2022-09-21,5
FDX,35,2022-10-19,2022-10-25,6
FDX,36,2023-10-09,2023-10-18,9
FDX,37,2023-12-20,2023-12-27,7
FDX,38,2024-01-29,2024-02-05,7
FDX,39,2024-05-07,2024-05-13,6
FDX,40,2024-05-20,2024-05-30,10
FDX,41,2024-09-20,2024-09-25,5
FDX,42,2024-12-02,2024-12-06,4
FDX,43,2025-01-22,2025-01-28,6
FDX,44,2025-02-03,2025-02-06,3
FDX,45,2025-03-21,2025-03-26,5
FDX,46,2025-05-19,2025-05-27,8
FDX,47,2025-07-18,2025-07-24,6
FI,1,2016-02-16,2016-02-19,3
FI,2,2016-02-24,2016-03-01,6
FI,3,2016-06-28,2016-07-05,7
FI,4,2016-07-11,2016-07-14,3
FI,5,2016-07-28,2016-08-04,7
FI,6,2016-10-14,2016-10-19,5
FI,7,2016-10-28,2016-11-03,6
FI,8,2016-11-08,2016-11-11,3
FI,9,2017-01-31,2017-02-03,3
FI,10,2017-03-02,2017-03-13,11
FI,11,2017-03-16,2017-03-21,5
FI,12,2017-04-24,2017-04-27,3
FI,13,2017-05-25,2017-06-02,8
FI,14,2017-08-01,2017-08-04,3
FI,15,2017-08-15,2017-08-21,6
FI,16,2017-10-18,2017-10-26,8
FI,17,2017-11-28,2017-12-01,3
FI,18,2018-01-29,2018-02-05,7
FI,19,2018-02-28,2018-03-06,6
FI,20,2018-03-29,2018-04-05,7
FI,21,2018-05-25,2018-05-31,6
FI,22,2018-07-26,2018-08-01,6
FI,23,2018-11-29,2018-12-06,7
FI,24,2019-01-23,2019-01-28,5
FI,25,2019-02-26,2019-03-01,3
FI,26,2019-05-23,2019-05-30,7
FI,27,2019-06-24,2019-06-27,3
FI,28,2019-08-09,2019-08-15,6
FI,29,2019-09-03,2019-09-06,3
FI,30,2019-10-10,2019-10-15,5
FI,31,2019-11-29,2019-12-04,5
FI,32,2019-12-20,2019-12-26,6
FI,33,2019-12-27,2020-01-07,11
FI,34,2020-01-08,2020-01-17,9
FI,35,2020-03-04,2020-03-13,9
FI,36,2020-06-02,2020-06-05,3
FI,37,2020-06-17,2020-06-23,6
FI,38,2020-09-10,2020-09-16,6
FI,39,2020-09-29,2020-10-05,6
FI,40,2021-03-09,2021-03-19,10
FI,41,2021-05-25,2021-05-28,3
FI,42,2023-08-21,2023-08-24,3
FI,43,2023-09-27,2023-10-02,5
FI,44,2024-04-15,2024-04-19,4
FI,45,2024-12-03,2024-12-06,3
FI,46,2025-04-24,2025-04-29,5
FI,47,2025-05-15,2025-05-20,5
FI,48,2025-07-23,2025-07-29,6
FI,49,2025-09-05,2025-09-10,5
FI,50,2025-10-29,2025-11-04,6
FIG,1,2015-12-01,2015-12-08,7
FIG,2,2015-12-28,2016-01-04,7
FIG,3,2016-02-02,2016-02-08,6
FIG,4,2016-03-15,2016-03-18,3
FIG,5,2016-04-06,2016-04-12,6
FIG,6,2016-06-13,2016-06-17,4
FIG,7,2016-06-28,2016-07-05,7
FIG,8,2016-08-22,2016-08-25,3
FIG,9,2016-09-23,2016-09-29,6
FIG,10,2016-11-01,2016-11-07,6
FIG,11,2016-11-08,2016-11-11,3
FIG,12,2016-12-23,2017-01-03,11
FIG,13,2017-01-13,2017-01-24,11
FIG,14,2017-03-29,2017-04-03,5
FIG,15,2017-05-05,2017-05-10,5
FIG,16,2017-05-19,2017-05-24,5
FIG,17,2017-06-30,2017-07-06,6
FIG,18,2017-07-19,2017-07-25,6
FIG,19,2017-08-22,2017-08-25,3
FIG,20,2017-09-27,2017-10-02,5
FIG,21,2017-10-18,2017-10-24,6
FIG,22,2017-12-06,2017-12-11,5
FIG,23,2017-12-18,2017-12-21,3
FIG,24,2022-09-07,2022-09-20,13
FIG,25,2022-09-28,2022-10-04,6
FIG,26,2023-03-29,2023-04-03,5
FIG,27,2023-06-13,2023-06-30,17
FIG,28,2023-07-07,2023-07-12,5
FIG,29,2023-10-17,2023-10-23,6
FIG,30,2023-11-14,2023-11-20,6
FIG,31,2023-12-26,2023-12-29,3
FIG,32,2024-02-12,2024-02-15,3
FIG,33,2024-02-22,2024-02-27,5
FIG,34,2024-04-26,2024-05-01,5
FIG,35,2024-05-02,2024-05-08,6
FIG,36,2024-06-07,2024-06-12,5
FIG,37,2024-06-25,2024-07-01,6
FIG,38,2024-08-30,2024-09-06,7
FIG,39,2024-10-14,2024-10-17,3
FIG,40,2024-10-23,2024-10-28,5
FIG,41,2024-12-31,2025-01-06,6
FIG,42,2025-02-27,2025-03-05,6
FIG,43,2025-04-09,2025-04-14,5
FIG,44,2025-10-01,2025-10-06,5
FIG,45,2025-10-22,2025-10-27,5
FIG,46,2025-10-30,2025-11-04,5
FIG,47,2025-11-05,2025-11-10,5
FIS,1,2016-11-15,2016-11-18,3
FIS,2,2017-02-07,2017-02-10,3
FIS,3,2017-03-20,2017-03-27,7
FIS,4,2017-03-31,2017-04-07,7
FIS,5,2017-11-07,2017-11-10,3
FIS,6,2017-12-13,2017-12-19,6
FIS,7,2018-02-06,2018-02-09,3
FIS,8,2018-04-25,2018-04-30,5
FIS,9,2018-07-31,2018-08-03,3
FIS,10,2019-01-29,2019-02-01,3
FIS,11,2019-02-12,2019-02-15,3
FIS,12,2019-10-17,2019-10-23,6
FIS,13,2020-10-19,2020-10-22,3
FIS,14,2020-10-30,2020-11-04,5
FIS,15,2021-01-13,2021-01-20,7
FIS,16,2021-03-19,2021-03-25,6
FIS,17,2021-03-31,2021-04-06,6
FIS,18,2021-06-07,2021-06-10,3
FIS,19,2021-08-02,2021-08-09,7
FIS,20,2021-08-30,2021-09-02,3
FIS,21,2021-10-11,2021-10-14,3
FIS,22,2021-10-27,2021-11-02,6
FIS,23,2022-02-15,2022-02-28,13
FIS,24,2022-04-26,2022-04-29,3
FIS,25,2022-08-24,2022-08-29,5
FIS,26,2022-09-19,2022-09-23,4
FIS,27,2022-11-03,2022-11-08,5
FIS,28,2022-11-16,2022-11-22,6
FIS,29,2023-02-13,2023-02-16,3
FIS,30,2023-03-24,2023-03-29,5
FIS,31,2023-06-15,2023-06-21,6
FIS,32,2023-06-27,2023-06-30,3
FIS,33,2023-07-28,2023-08-02,5
FIS,34,2023-08-25,2023-08-30,5
FIS,35,2023-10-09,2023-10-12,3
FIS,36,2023-12-12,2023-12-15,3
FIS,37,2024-04-30,2024-05-06,6
FIS,38,2024-06-26,2024-07-02,6
FIS,39,2024-11-05,2024-11-08,3
FIS,40,2025-02-11,2025-02-18,7
FIS,41,2025-08-05,2025-08-11,6
FIS,42,2025-09-23,2025-09-26,3
FIS,43,2025-10-29,2025-11-03,5
FITB,1,2016-01-04,2016-01-07,3
FITB,2,2016-01-21,2016-01-28,7
FITB,3,2016-03-29,2016-04-01,3
FITB,4,2016-10-13,2016-10-18,5
FITB,5,2017-03-14,2017-03-20,6
FITB,6,2017-06-23,2017-06-28,5
FITB,7,2017-07-12,2017-07-17,5
FITB,8,2017-07-20,2017-07-25,5
FITB,9,2017-11-24,2017-11-29,5
FITB,10,2017-12-29,2018-01-04,6
FITB,11,2018-04-17,2018-04-20,3
FITB,12,2018-05-21,2018-05-24,3
FITB,13,2018-06-27,2018-07-03,6
FITB,14,2018-09-12,2018-09-18,6
FITB,15,2018-10-22,2018-10-25,3
FITB,16,2018-12-11,2018-12-14,3
FITB,17,2019-01-30,2019-02-05,6
FITB,18,2019-03-21,2019-03-26,5
FITB,19,2020-01-15,2020-01-21,6
FITB,20,2020-06-29,2020-07-02,3
FITB,21,2021-06-08,2021-06-15,7
FITB,22,2021-10-13,2021-10-18,5
FITB,23,2021-12-13,2021-12-16,3
FITB,24,2022-03-30,2022-04-06,7
FITB,25,2022-04-07,2022-04-12,5
FITB,26,2022-04-13,2022-04-20,7
FITB,27,2022-10-20,2022-10-25,5
FITB,28,2022-12-05,2022-12-09,4
FITB,29,2023-03-09,2023-03-16,7
FITB,30,2023-05-04,2023-05-09,5
FITB,31,2024-11-20,2024-11-25,5
FITB,32,2024-12-03,2024-12-06,3
FITB,33,2025-03-05,2025-03-11,6
FOXA,1,2015-11-30,2015-12-02,2
FOXA,2,2016-05-09,2016-05-12,3
FOXA,3,2016-05-17,2016-05-24,7
FOXA,4,2016-07-20,2016-07-25,5
FOXA,5,2016-08-18,2016-08-31,13
FOXA,6,2016-09-07,2016-09-12,5
FOXA,7,2016-12-12,2016-12-15,3
FOXA,8,2017-02-06,2017-02-16,10
FOXA,9,2017-04-06,2017-04-11,5
FOXA,10,2017-05-03,2017-05-08,5
FOXA,11,2017-08-09,2017-08-14,5
FOXA,12,2017-09-06,2017-09-12,6
FOXA,13,2017-11-02,2017-11-08,6
FOXA,14,2018-07-12,2018-07-17,5
FOXA,15,2018-07-24,2018-07-30,6
FOXA,16,2018-08-24,2018-08-30,6
FOXA,17,2018-09-11,2018-09-14,3
FOXA,18,2018-09-21,2018-09-26,5
FOXA,19,2018-12-20,2019-01-02,13
FOXA,20,2019-01-16,2019-01-22,6
FOXA,21,2019-03-19,2019-03-25,6
FOXA,22,2019-03-28,2019-04-02,5
FOXA,23,2019-05-16,2019-05-21,5
FOXA,24,2019-05-30,2019-06-06,7
FOXA,25,2019-06-07,2019-06-12,5
FOXA,26,2019-08-08,2019-08-13,5
FOXA,27,2019-09-12,2019-09-24,12
FOXA,28,2020-01-03,2020-01-09,6
FOXA,29,2020-04-22,2020-04-27,5
FOXA,30,2020-07-07,2020-07-14,7
FOXA,31,2020-08-05,2020-08-10,5
FOXA,32,2020-10-13,2020-10-22,9
FOXA,33,2020-12-15,2020-12-21,6
FOXA,34,2020-12-22,2020-12-28,6
FOXA,35,2021-03-26,2021-04-06,11
FOXA,36,2021-04-30,2021-05-06,6
FOXA,37,2021-05-14,2021-05-20,6
FOXA,38,2021-08-03,2021-08-09,6
FOXA,39,2021-10-27,2021-11-01,5
FOXA,40,2021-11-22,2021-11-26,4
FOXA,41,2021-12-01,2021-12-06,5
FOXA,42,2022-03-10,2022-03-17,7
FOXA,43,2022-04-27,2022-05-02,5
FOXA,44,2022-09-06,2022-09-09,3
FOXA,45,2022-10-17,2022-10-20,3
FOXA,46,2022-10-27,2022-11-01,5
FOXA,47,2023-03-09,2023-03-16,7
FOXA,48,2023-04-24,2023-04-27,3
FOXA,49,2023-07-14,2023-07-19,5
FOXA,50,2023-07-25,2023-07-28,3
FOXA,51,2023-10-26,2023-11-01,6
FOXA,52,2024-02-07,2024-02-13,6
FOXA,53,2024-03-06,2024-03-11,5
FOXA,54,2024-06-11,2024-06-14,3
FOXA,55,2024-09-11,2024-09-17,6
FOXA,56,2024-10-08,2024-10-11,3
FOXA,57,2025-01-17,2025-01-24,7
FOXA,58,2025-07-02,2025-07-08,6
FOXA,59,2025-10-09,2025-10-14,5
FTNT,1,2015-12-10,2015-12-16,6
FTNT,2,2015-12-30,2016-01-14,15
FTNT,3,2016-03-08,2016-03-11,3
FTNT,4,2016-04-12,2016-04-15,3
FTNT,5,2016-08-09,2016-08-17,8
FTNT,6,2016-10-11,2016-10-17,6
FTNT,7,2016-11-21,2016-12-06,15
FTNT,8,2016-12-22,2016-12-28,6
FTNT,9,2017-03-02,2017-03-08,6
FTNT,10,2017-05-30,2017-06-07,8
FTNT,11,2017-07-27,2017-08-07,11
FTNT,12,2017-09-29,2017-10-04,5
FTNT,13,2018-09-20,2018-09-25,5
FTNT,14,2018-10-09,2018-10-12,3
FTNT,15,2019-01-04,2019-01-09,5
FTNT,16,2019-01-18,2019-01-25,7
FTNT,17,2019-03-08,2019-03-13,5
FTNT,18,2019-03-27,2019-04-01,5
FTNT,19,2019-05-03,2019-05-10,7
FTNT,20,2019-07-25,2019-08-06,12
FTNT,21,2019-08-20,2019-08-23,3
FTNT,22,2019-08-28,2019-09-04,7
FTNT,23,2020-02-21,2020-02-28,7
FTNT,24,2020-04-21,2020-04-24,3
FTNT,25,2020-05-26,2020-06-01,6
FTNT,26,2020-06-08,2020-06-12,4
FTNT,27,2020-08-07,2020-08-13,6
FTNT,28,2020-11-10,2020-11-13,3
FTNT,29,2021-01-05,2021-01-11,6
FTNT,30,2021-04-29,2021-05-04,5
FTNT,31,2022-01-03,2022-01-10,7
FTNT,32,2022-05-06,2022-05-12,6
FTNT,33,2022-11-03,2022-11-08,5
FTNT,34,2022-11-18,2022-11-23,5
FTNT,35,2022-12-22,2023-01-03,12
FTNT,36,2023-04-24,2023-04-28,4
FTNT,37,2023-05-01,2023-05-08,7
FTNT,38,2023-09-26,2023-09-29,3
FTNT,39,2023-11-03,2023-11-09,6
FTNT,40,2024-02-21,2024-02-26,5
FTNT,41,2024-03-15,2024-03-20,5
FTNT,42,2024-03-27,2024-04-02,6
FTNT,43,2024-05-09,2024-05-14,5
FTNT,44,2024-06-20,2024-06-25,5
FTNT,45,2024-07-11,2024-07-16,5
FTNT,46,2024-11-05,2024-11-08,3
FTNT,47,2025-01-14,2025-01-17,3
FTNT,48,2025-03-07,2025-03-13,6
FTNT,49,2025-05-08,2025-05-14,6
FTNT,50,2025-07-30,2025-08-06,7
FTNT,51,2025-08-07,2025-08-13,6
GDX,1,2016-01-14,2016-01-22,8
GDX,2,2016-03-14,2016-03-17,3
GDX,3,2016-03-23,2016-03-29,6
GDX,4,2016-05-24,2016-06-02,9
GDX,5,2016-07-20,2016-07-25,5
GDX,6,2016-08-17,2016-08-22,5
GDX,7,2016-08-23,2016-08-29,6
GDX,8,2016-08-31,2016-09-06,6
GDX,9,2016-11-07,2016-11-11,4
GDX,10,2016-11-23,2016-11-29,6
GDX,11,2016-12-09,2016-12-14,5
GDX,12,2017-02-21,2017-03-07,14
GDX,13,2017-04-25,2017-05-02,7
GDX,14,2017-06-20,2017-06-23,3
GDX,15,2017-08-04,2017-08-10,6
GDX,16,2017-09-11,2017-09-14,3
GDX,17,2017-10-26,2017-10-31,5
GDX,18,2017-12-06,2017-12-12,6
GDX,19,2018-02-06,2018-02-12,6
GDX,20,2018-07-11,2018-07-16,5
GDX,21,2018-07-19,2018-07-24,5
GDX,22,2018-08-02,2018-08-10,8
GDX,23,2018-08-14,2018-08-21,7
GDX,24,2018-11-07,2018-11-12,5
GDX,25,2018-11-13,2018-11-16,3
GDX,26,2018-11-27,2018-11-30,3
GDX,27,2019-01-15,2019-01-24,9
GDX,28,2019-02-13,2019-02-19,6
GDX,29,2019-02-28,2019-03-06,6
GDX,30,2019-03-29,2019-04-04,6
GDX,31,2019-04-16,2019-04-26,10
GDX,32,2019-08-16,2019-08-22,6
GDX,33,2019-09-06,2019-09-12,6
GDX,34,2019-09-13,2019-09-18,5
GDX,35,2019-10-11,2019-10-16,5
GDX,36,2019-11-25,2019-11-29,4
GDX,37,2020-02-05,2020-02-10,5
GDX,38,2020-03-13,2020-03-18,5
GDX,39,2020-03-31,2020-04-03,3
GDX,40,2020-04-17,2020-04-22,5
GDX,41,2020-05-26,2020-06-01,6
GDX,42,2020-08-11,2020-08-17,6
GDX,43,2020-11-11,2020-11-16,5
GDX,44,2020-11-18,2020-11-30,12
GDX,45,2021-01-08,2021-01-14,6
GDX,46,2021-01-15,2021-01-21,6
GDX,47,2021-02-17,2021-02-23,6
GDX,48,2021-03-01,2021-03-04,3
GDX,49,2021-03-30,2021-04-05,6
GDX,50,2021-04-30,2021-05-05,5
GDX,51,2021-06-29,2021-07-02,3
GDX,52,2021-08-06,2021-08-13,7
GDX,53,2021-09-23,2021-10-04,11
GDX,54,2021-11-26,2021-12-07,11
GDX,55,2021-12-10,2021-12-20,10
GDX,56,2022-01-28,2022-02-02,5
GDX,57,2022-04-26,2022-04-29,3
GDX,58,2022-05-12,2022-05-17,5
GDX,59,2022-05-31,2022-06-03,3
GDX,60,2022-06-23,2022-06-28,5
GDX,61,2022-06-29,2022-07-06,7
GDX,62,2022-07-15,2022-07-20,5
GDX,63,2022-09-01,2022-09-07,6
GDX,64,2022-10-31,2022-11-03,3
GDX,65,2023-02-15,2023-03-01,14
GDX,66,2023-05-11,2023-05-16,5
GDX,67,2023-10-31,2023-11-03,3
GDX,68,2023-11-10,2023-11-15,5
GDX,69,2023-12-08,2023-12-15,7
GDX,70,2024-01-09,2024-01-17,8
GDX,71,2024-07-25,2024-07-30,5
GDX,72,2024-09-30,2024-10-03,3
GDX,73,2024-10-09,2024-10-14,5
GDX,74,2024-11-13,2024-11-18,5
GDX,75,2024-12-30,2025-01-03,4
GDX,76,2025-04-22,2025-04-28,6
GDX,77,2025-05-02,2025-05-07,5
GDX,78,2025-10-27,2025-10-30,3
GE,1,2016-04-22,2016-04-28,6
GE,2,2016-07-22,2016-08-03,12
GE,3,2016-09-19,2016-09-22,3
GE,4,2016-10-10,2016-10-13,3
GE,5,2017-01-18,2017-01-26,8
GE,6,2017-02-07,2017-02-13,6
GE,7,2017-04-27,2017-05-03,6
GE,8,2017-05-10,2017-05-15,5
GE,9,2017-06-28,2017-07-05,7
GE,10,2017-07-21,2017-07-27,6
GE,11,2017-08-21,2017-08-24,3
GE,12,2017-10-09,2017-10-16,7
GE,13,2017-10-30,2017-11-03,4
GE,14,2017-11-21,2017-11-27,6
GE,15,2017-12-28,2018-01-03,6
GE,16,2018-01-17,2018-01-24,7
GE,17,2018-03-26,2018-03-29,3
GE,18,2018-05-23,2018-05-29,6
GE,19,2018-06-04,2018-06-07,3
GE,20,2018-06-15,2018-06-26,11
GE,21,2018-07-20,2018-07-26,6
GE,22,2018-08-13,2018-08-20,7
GE,23,2018-09-24,2018-09-28,4
GE,24,2018-10-30,2018-11-15,16
GE,25,2018-11-27,2018-11-30,3
GE,26,2019-04-08,2019-04-18,10
GE,27,2019-07-08,2019-07-11,3
GE,28,2019-08-07,2019-08-15,8
GE,29,2019-11-27,2019-12-10,13
GE,30,2020-01-22,2020-01-27,5
GE,31,2020-02-20,2020-03-03,12
GE,32,2020-04-14,2020-04-21,7
GE,33,2020-05-14,2020-05-20,6
GE,34,2020-06-24,2020-06-29,5
GE,35,2020-07-31,2020-08-05,5
GE,36,2021-03-10,2021-03-16,6
GE,37,2021-11-16,2021-11-19,3
GE,38,2022-03-28,2022-03-31,3
GE,39,2022-05-25,2022-05-31,6
GE,40,2022-07-05,2022-07-11,6
GE,41,2022-09-16,2022-09-21,5
GE,42,2022-09-29,2022-10-05,6
GE,43,2023-10-16,2023-10-19,3
GE,44,2024-05-13,2024-05-16,3
GILD,1,2015-12-03,2015-12-08,5
GILD,2,2016-01-29,2016-02-03,5
GILD,3,2016-02-19,2016-02-24,5
GILD,4,2016-04-29,2016-05-04,5
GILD,5,2016-06-15,2016-06-20,5
GILD,6,2016-08-29,2016-09-02,4
GILD,7,2016-09-27,2016-10-04,7
GILD,8,2016-11-17,2016-11-23,6
GILD,9,2016-12-08,2016-12-13,5
GILD,10,2017-01-17,2017-01-27,10
GILD,11,2017-02-09,2017-02-14,5
GILD,12,2017-03-28,2017-03-31,3
GILD,13,2017-05-17,2017-05-23,6
GILD,14,2017-08-04,2017-08-09,5
GILD,15,2017-09-14,2017-09-19,5
GILD,16,2017-10-26,2017-11-09,14
GILD,17,2018-02-22,2018-02-27,5
GILD,18,2018-06-15,2018-06-21,6
GILD,19,2018-11-19,2018-11-27,8
GILD,20,2019-02-05,2019-02-08,3
GILD,21,2019-02-12,2019-02-15,3
GILD,22,2019-04-18,2019-04-25,7
GILD,23,2019-12-30,2020-01-03,4
GILD,24,2020-01-13,2020-01-24,11
GILD,25,2020-03-25,2020-03-30,5
GILD,26,2020-04-09,2020-04-15,6
GILD,27,2020-05-18,2020-05-22,4
GILD,28,2020-06-02,2020-06-05,3
GILD,29,2020-07-22,2020-08-05,14
GILD,30,2020-08-28,2020-09-02,5
GILD,31,2020-09-24,2020-09-29,5
GILD,32,2020-10-16,2020-10-22,6
GILD,33,2020-12-15,2020-12-21,6
GILD,34,2020-12-22,2020-12-28,6
GILD,35,2021-02-16,2021-02-19,3
GILD,36,2021-02-26,2021-03-03,5
GILD,37,2021-03-11,2021-03-17,6
GILD,38,2021-04-29,2021-05-05,6
GILD,39,2021-05-24,2021-05-28,4
GILD,40,2022-01-20,2022-01-25,5
GILD,41,2022-02-02,2022-02-09,7
GILD,42,2022-02-10,2022-02-15,5
GILD,43,2022-03-09,2022-03-15,6
GILD,44,2022-06-02,2022-06-09,7
GILD,45,2022-07-29,2022-08-04,6
GILD,46,2022-08-26,2022-08-31,5
GILD,47,2023-01-20,2023-01-25,5
GILD,48,2023-04-28,2023-05-09,11
GILD,49,2023-06-27,2023-06-30,3
GILD,50,2023-08-18,2023-08-23,5
GILD,51,2023-11-08,2023-11-14,6
GILD,52,2023-12-18,2023-12-21,3
GILD,53,2024-01-29,2024-02-01,3
GILD,54,2024-02-02,2024-02-08,6
GILD,55,2024-04-03,2024-04-08,5
GILD,56,2024-04-25,2024-04-30,5
GILD,57,2024-05-09,2024-05-14,5
GILD,58,2024-07-03,2024-07-09,6
GILD,59,2024-09-25,2024-09-30,5
GILD,60,2025-01-08,2025-01-14,6
GILD,61,2025-03-14,2025-03-25,11
GILD,62,2025-04-10,2025-04-15,5
GILD,63,2025-05-06,2025-05-09,3
GILD,64,2025-08-22,2025-08-28,6
GIS,1,2016-03-22,2016-03-28,6
GIS,2,2016-04-20,2016-04-26,6
GIS,3,2016-06-28,2016-07-05,7
GIS,4,2016-12-20,2016-12-23,3
GIS,5,2017-01-09,2017-01-12,3
GIS,6,2017-02-01,2017-02-06,5
GIS,7,2017-02-17,2017-02-23,6
GIS,8,2017-04-06,2017-04-12,6
GIS,9,2017-07-13,2017-07-18,5
GIS,10,2017-08-28,2017-09-06,9
GIS,11,2017-12-08,2017-12-13,5
GIS,12,2018-02-01,2018-02-08,7
GIS,13,2018-02-23,2018-03-02,7
GIS,14,2018-03-16,2018-03-27,11
GIS,15,2018-04-10,2018-04-13,3
GIS,16,2018-05-21,2018-05-24,3
GIS,17,2018-07-02,2018-07-06,4
GIS,18,2018-09-18,2018-09-21,3
GIS,19,2018-09-27,2018-10-04,7
GIS,20,2018-11-21,2018-12-12,21
GIS,21,2019-04-23,2019-04-30,7
GIS,22,2019-10-16,2019-10-21,5
GIS,23,2019-10-22,2019-10-31,9
GIS,24,2019-12-11,2019-12-16,5
GIS,25,2020-02-06,2020-02-11,5
GIS,26,2020-05-07,2020-05-12,5
GIS,27,2020-05-19,2020-05-22,3
GIS,28,2020-11-25,2020-12-01,6
GIS,29,2021-01-07,2021-01-15,8
GIS,30,2021-02-03,2021-02-08,5
GIS,31,2021-03-01,2021-03-04,3
GIS,32,2021-05-27,2021-06-02,6
GIS,33,2021-06-23,2021-06-29,6
GIS,34,2021-07-12,2021-07-15,3
GIS,35,2021-08-26,2021-08-31,5
GIS,36,2021-12-21,2021-12-27,6
GIS,37,2022-06-02,2022-06-07,5
GIS,38,2022-08-15,2022-08-18,3
GIS,39,2022-10-06,2022-10-11,5
GIS,40,2022-11-11,2022-11-17,6
GIS,41,2022-12-29,2023-01-06,8
GIS,42,2023-01-12,2023-01-27,15
GIS,43,2023-02-03,2023-02-08,5
GIS,44,2023-05-19,2023-06-02,14
GIS,45,2023-06-13,2023-06-16,3
GIS,46,2023-06-28,2023-07-05,7
GIS,47,2023-07-10,2023-07-13,3
GIS,48,2023-08-08,2023-08-11,3
GIS,49,2023-08-21,2023-08-28,7
GIS,50,2023-09-01,2023-09-12,11
GIS,51,2023-11-15,2023-11-24,9
GIS,52,2024-01-10,2024-01-17,7
GIS,53,2024-04-11,2024-04-16,5
GIS,54,2024-05-28,2024-06-03,6
GIS,55,2024-07-05,2024-07-11,6
GIS,56,2024-09-24,2024-09-27,3
GIS,57,2024-10-10,2024-10-16,6
GIS,58,2024-10-18,2024-10-24,6
GIS,59,2024-11-06,2024-11-12,6
GIS,60,2025-03-20,2025-03-25,5
GIS,61,2025-04-28,2025-05-01,3
GIS,62,2025-05-06,2025-05-12,6
GIS,63,2025-06-25,2025-07-01,6
GIS,64,2025-08-28,2025-09-03,6
GLW,1,2015-11-30,2015-12-02,2
GLW,2,2016-02-24,2016-02-29,5
GLW,3,2016-04-26,2016-04-29,3
GLW,4,2017-06-09,2017-06-14,5
GLW,5,2017-07-28,2017-08-02,5
GLW,6,2017-12-29,2018-01-04,6
GLW,7,2018-01-24,2018-01-30,6
GLW,8,2018-01-31,2018-02-05,5
GLW,9,2018-03-19,2018-03-22,3
GLW,10,2018-04-06,2018-04-11,5
GLW,11,2018-05-30,2018-06-04,5
GLW,12,2019-03-28,2019-04-02,5
GLW,13,2019-04-30,2019-05-03,3
GLW,14,2019-09-17,2019-09-23,6
GLW,15,2019-11-14,2019-11-19,5
GLW,16,2019-12-05,2019-12-10,5
GLW,17,2020-01-28,2020-01-31,3
GLW,18,2020-12-11,2020-12-16,5
GLW,19,2021-09-01,2021-09-07,6
GLW,20,2022-04-11,2022-04-18,7
GLW,21,2022-06-09,2022-06-16,7
GLW,22,2023-01-31,2023-02-03,3
GLW,23,2023-04-19,2023-04-26,7
GLW,24,2023-05-09,2023-05-12,3
GLW,25,2023-07-20,2023-07-25,5
GLW,26,2023-08-09,2023-08-14,5
GLW,27,2023-09-11,2023-09-14,3
GLW,28,2023-10-09,2023-10-18,9
GLW,29,2023-10-24,2023-10-27,3
GLW,30,2023-11-27,2023-12-01,4
GLW,31,2024-02-28,2024-03-04,5
GLW,32,2024-07-25,2024-08-02,8
GLW,33,2024-09-03,2024-09-06,3
GLW,34,2025-02-25,2025-02-28,3
GM,1,2015-12-31,2016-01-13,13
GM,2,2016-03-24,2016-03-30,6
GM,3,2016-05-04,2016-05-09,5
GM,4,2016-06-01,2016-06-08,7
GM,5,2016-12-28,2017-01-05,8
GM,6,2017-03-17,2017-03-27,10
GM,7,2017-07-25,2017-07-28,3
GM,8,2017-11-06,2017-11-10,4
GM,9,2017-12-11,2017-12-19,8
GM,10,2017-12-27,2018-01-02,6
GM,11,2018-01-19,2018-01-24,5
GM,12,2018-02-16,2018-02-23,7
GM,13,2018-03-02,2018-03-07,5
GM,14,2018-07-26,2018-07-31,5
GM,15,2018-09-06,2018-09-12,6
GM,16,2019-05-22,2019-05-29,7
GM,17,2019-09-16,2019-09-19,3
GM,18,2019-11-13,2019-11-19,6
